workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
1,ventilador,masculine,furniture,17,peque&ntilde;o,amarillo,size,0.03,color
1,tomate,masculine,food,18,min&uacute;sculo,suave,size,0.02,texture
1,sof&aacute; ,masculine,furniture,19,rojo,cuadrado,color,0.02,shape
1,ventilador,masculine,furniture,20,mexicano,peque&ntilde;o,nationality,0.98,size
1,manzana,feminine,food,21,grande,cuadrado,size,0.02,shape
1,ventilador,masculine,furniture,22,malo,espa&ntilde;ol,quality,0.02,nationality
1,silla,feminine,furniture,23,duro,verde,texture,0.97,color
1,manzana,feminine,food,24,peque&ntilde;o,mexicano,size,0,nationality
1,sof&aacute; ,masculine,furniture,25,malo,corto,quality,0.01,size
1,ventilador,masculine,furniture,26,amarillo,cuadrado,color,0.02,shape
1,silla,feminine,furniture,27,americano,redondo,nationality,0,shape
1,ventilador,masculine,furniture,28,rojo,malo,color,0.04,quality
2,ventilador,masculine,furniture,3,malo,amarillo,quality,0.79,color
2,ventilador,masculine,furniture,4,bueno,azul,quality,0.75,color
2,zanahoria,feminine,food,5,americano,nuevo,nationality,0.59,age
2,escritorio,masculine,furniture,6,malo,min&uacute;sculo,quality,0.74,size
2,tomate,masculine,food,7,grande,duro,size,0.78,texture
2,tomate,masculine,food,8,azul,corto,color,0.34,size
2,ventilador,masculine,furniture,9,largo,americano,size,0.72,nationality
2,tomate,masculine,food,10,liso,rojo,texture,0.72,color
2,queso,masculine,food,11,fresco,cuadrado,age,0.53,shape
2,zanahoria,feminine,food,12,malo,fresco,quality,0.74,age
2,queso,masculine,food,13,marr&oacute;n,peque&ntilde;o,color,0.5,size
2,manzana,feminine,food,14,redondo,verde,shape,0.68,color
2,escritorio,masculine,furniture,15,largo,rojo,size,0.75,color
2,pl&aacute;tano,masculine,food,16,marr&oacute;n,americano,color,0.49,nationality
2,pl&aacute;tano,masculine,food,17,cuadrado,corto,shape,0.68,size
2,escritorio,masculine,furniture,18,peque&ntilde;o,duro,size,0.51,texture
2,tomate,masculine,food,19,azul,redondo,color,0.84,shape
2,tomate,masculine,food,20,verde,min&uacute;sculo,color,0.46,size
2,queso,masculine,food,21,amarillo,fresco,color,0.8,age
2,manzana,feminine,food,22,rojo,espa&ntilde;ol,color,0.65,nationality
2,sof&aacute; ,masculine,furniture,23,americano,bueno,nationality,0.89,quality
2,tomate,masculine,food,24,liso,podrido,texture,0.92,age
2,escritorio,masculine,furniture,25,americano,enorme,nationality,0.92,size
2,televisi&oacute;n ,feminine,furniture,26,largo,liso,size,0.79,texture
2,escritorio,masculine,furniture,27,fresco,amarillo,age,0.88,color
2,ventilador,masculine,furniture,28,cuadrado,verde,shape,0.97,color
3,sof&aacute; ,masculine,furniture,3,morado,mexicano,color,0.97,nationality
3,silla,feminine,furniture,4,malo,redondo,quality,0,shape
3,pl&aacute;tano,masculine,food,5,amarillo,duro,color,0.74,texture
3,tomate,masculine,food,6,nuevo,min&uacute;sculo,age,0.94,size
3,manzana,feminine,food,7,mexicano,duro,nationality,0.96,texture
3,silla,feminine,furniture,8,largo,cuadrado,size,0.06,shape
3,ventilador,masculine,furniture,9,mexicano,min&uacute;sculo,nationality,0.96,size
3,manzana,feminine,food,10,nuevo,malo,age,0.93,quality
3,televisi&oacute;n ,feminine,furniture,11,corto,fresco,size,0.94,age
3,queso,masculine,food,12,corto,amarillo,size,0.95,color
3,escritorio,masculine,furniture,13,malo,corto,quality,0.06,size
3,tomate,masculine,food,14,largo,viejo,size,0.94,age
3,zanahoria,feminine,food,15,podrido,marr&oacute;n,age,1,color
3,ventilador,masculine,furniture,16,verde,fresco,color,0.98,age
3,silla,feminine,furniture,17,marr&oacute;n,suave,color,0.92,texture
3,manzana,feminine,food,18,amarillo,espa&ntilde;ol,color,0.93,nationality
3,tomate,masculine,food,19,grande,podrido,size,0.94,age
3,escritorio,masculine,furniture,20,min&uacute;sculo,marr&oacute;n,size,0.93,color
3,pl&aacute;tano,masculine,food,21,enorme,mexicano,size,0.97,nationality
3,silla,feminine,furniture,22,americano,largo,nationality,0.91,size
3,televisi&oacute;n ,feminine,furniture,23,largo,mexicano,size,0.86,nationality
3,tomate,masculine,food,24,espa&ntilde;ol,viejo,nationality,0.98,age
3,silla,feminine,furniture,25,bueno,enorme,quality,0.96,size
3,ventilador,masculine,furniture,26,enorme,nuevo,size,0.92,age
3,televisi&oacute;n ,feminine,furniture,27,azul,corto,color,0.08,size
3,sof&aacute; ,masculine,furniture,28,viejo,americano,age,0.07,nationality
4,sof&aacute; ,masculine,furniture,3,cuadrado,viejo,shape,0.17,age
4,pl&aacute;tano,masculine,food,4,liso,azul,texture,0.15,color
4,ventilador,masculine,furniture,5,azul,largo,color,0.83,size
4,queso,masculine,food,6,azul,podrido,color,0.07,age
4,queso,masculine,food,7,podrido,redondo,age,0.84,shape
4,televisi&oacute;n ,feminine,furniture,8,suave,amarillo,texture,0.14,color
4,ventilador,masculine,furniture,9,malo,rojo,quality,0.16,color
4,silla,feminine,furniture,10,cuadrado,americano,shape,0.89,nationality
4,pl&aacute;tano,masculine,food,11,espa&ntilde;ol,enorme,nationality,0.12,size
4,ventilador,masculine,furniture,12,amarillo,espa&ntilde;ol,color,0.19,nationality
4,ventilador,masculine,furniture,13,morado,fresco,color,0.8,age
4,manzana,feminine,food,14,min&uacute;sculo,amarillo,size,0.87,color
4,queso,masculine,food,15,enorme,podrido,size,0.13,age
4,zanahoria,feminine,food,16,cuadrado,verde,shape,0.18,color
4,ventilador,masculine,furniture,17,cuadrado,fresco,shape,0.17,age
4,queso,masculine,food,18,fresco,suave,age,0.85,texture
4,silla,feminine,furniture,19,marr&oacute;n,liso,color,0.85,texture
4,ventilador,masculine,furniture,20,mexicano,suave,nationality,0.17,texture
4,pl&aacute;tano,masculine,food,21,amarillo,min&uacute;sculo,color,0.84,size
4,sof&aacute; ,masculine,furniture,22,mexicano,azul,nationality,0.15,color
4,tomate,masculine,food,23,enorme,redondo,size,0.21,shape
4,escritorio,masculine,furniture,24,verde,peque&ntilde;o,color,0.13,size
4,televisi&oacute;n ,feminine,furniture,25,fresco,liso,age,0.83,texture
4,silla,feminine,furniture,26,mexicano,bueno,nationality,0.17,quality
4,tomate,masculine,food,27,marr&oacute;n,cuadrado,color,0.25,shape
4,silla,feminine,furniture,28,suave,nuevo,texture,0.18,age
5,sof&aacute; ,masculine,furniture,3,corto,marr&oacute;n,size,0.15,color
5,ventilador,masculine,furniture,4,cuadrado,min&uacute;sculo,shape,0.15,size
5,sof&aacute; ,masculine,furniture,5,verde,espa&ntilde;ol,color,0.82,nationality
5,queso,masculine,food,6,grande,redondo,size,0.8,shape
5,queso,masculine,food,7,podrido,peque&ntilde;o,age,0.22,size
5,queso,masculine,food,8,marr&oacute;n,duro,color,0.84,texture
5,ventilador,masculine,furniture,9,malo,peque&ntilde;o,quality,0.9,size
5,sof&aacute; ,masculine,furniture,10,redondo,largo,shape,0.26,size
5,pl&aacute;tano,masculine,food,11,peque&ntilde;o,cuadrado,size,0.19,shape
5,escritorio,masculine,furniture,12,marr&oacute;n,suave,color,0.25,texture
5,queso,masculine,food,13,liso,americano,texture,0.77,nationality
5,pl&aacute;tano,masculine,food,14,rojo,liso,color,0.33,texture
5,sof&aacute; ,masculine,furniture,15,espa&ntilde;ol,rojo,nationality,0.21,color
5,tomate,masculine,food,16,suave,largo,texture,0.72,size
5,zanahoria,feminine,food,17,grande,liso,size,0.22,texture
5,sof&aacute; ,masculine,furniture,18,min&uacute;sculo,bueno,size,0.83,quality
5,queso,masculine,food,19,grande,liso,size,0.32,texture
5,ventilador,masculine,furniture,20,corto,redondo,size,0.75,shape
5,ventilador,masculine,furniture,21,redondo,suave,shape,0.2,texture
5,pl&aacute;tano,masculine,food,22,min&uacute;sculo,mexicano,size,0.87,nationality
5,pl&aacute;tano,masculine,food,23,azul,viejo,color,0.78,age
5,zanahoria,feminine,food,24,fresco,amarillo,age,0.31,color
5,sof&aacute; ,masculine,furniture,25,azul,liso,color,0.3,texture
5,ventilador,masculine,furniture,26,mexicano,morado,nationality,0.27,color
5,silla,feminine,furniture,27,amarillo,mexicano,color,0.71,nationality
5,queso,masculine,food,28,azul,suave,color,0.73,texture
6,queso,masculine,food,3,marr&oacute;n,mexicano,color,0.24,nationality
6,tomate,masculine,food,4,peque&ntilde;o,rojo,size,0.99,color
6,escritorio,masculine,furniture,5,suave,americano,texture,0.99,nationality
6,queso,masculine,food,6,malo,verde,quality,0.97,color
6,manzana,feminine,food,7,marr&oacute;n,viejo,color,0.96,age
6,silla,feminine,furniture,8,peque&ntilde;o,duro,size,0.04,texture
6,zanahoria,feminine,food,9,podrido,bueno,age,0.51,quality
6,pl&aacute;tano,masculine,food,10,cuadrado,americano,shape,0.5,nationality
6,manzana,feminine,food,11,fresco,azul,age,0.53,color
6,televisi&oacute;n ,feminine,furniture,12,nuevo,duro,age,0.51,texture
6,sof&aacute; ,masculine,furniture,13,verde,peque&ntilde;o,color,0.95,size
6,silla,feminine,furniture,14,morado,redondo,color,0.73,shape
6,tomate,masculine,food,15,peque&ntilde;o,morado,size,0.77,color
6,manzana,feminine,food,16,azul,espa&ntilde;ol,color,0.53,nationality
6,tomate,masculine,food,17,cuadrado,mexicano,shape,0.51,nationality
6,televisi&oacute;n ,feminine,furniture,18,enorme,nuevo,size,0.97,age
6,pl&aacute;tano,masculine,food,19,duro,malo,texture,0.04,quality
6,sof&aacute; ,masculine,furniture,20,viejo,cuadrado,age,0.07,shape
6,televisi&oacute;n ,feminine,furniture,21,viejo,mexicano,age,0.98,nationality
6,silla,feminine,furniture,22,enorme,viejo,size,0.09,age
6,sof&aacute; ,masculine,furniture,23,americano,largo,nationality,0.1,size
6,manzana,feminine,food,24,viejo,amarillo,age,0.9,color
6,tomate,masculine,food,25,corto,rojo,size,0.82,color
6,escritorio,masculine,furniture,26,min&uacute;sculo,bueno,size,0.12,quality
6,silla,feminine,furniture,27,cuadrado,amarillo,shape,0.14,color
6,queso,masculine,food,28,cuadrado,corto,shape,0.92,size
7,sof&aacute; ,masculine,furniture,3,duro,azul,texture,0.75,color
7,zanahoria,feminine,food,4,peque&ntilde;o,cuadrado,size,0.14,shape
7,televisi&oacute;n ,feminine,furniture,5,duro,rojo,texture,0.86,color
7,televisi&oacute;n ,feminine,furniture,6,peque&ntilde;o,rojo,size,0.17,color
7,tomate,masculine,food,7,liso,bueno,texture,0.83,quality
7,escritorio,masculine,furniture,8,americano,morado,nationality,0.64,color
7,sof&aacute; ,masculine,furniture,9,grande,malo,size,0.5,quality
7,televisi&oacute;n ,feminine,furniture,10,largo,malo,size,0.49,quality
7,televisi&oacute;n ,feminine,furniture,11,verde,bueno,color,0.5,quality
7,queso,masculine,food,12,nuevo,min&uacute;sculo,age,0.81,size
7,queso,masculine,food,13,peque&ntilde;o,fresco,size,0.48,age
7,sof&aacute; ,masculine,furniture,14,azul,mexicano,color,0.33,nationality
7,zanahoria,feminine,food,15,fresco,suave,age,0.66,texture
7,tomate,masculine,food,16,nuevo,largo,age,0.78,size
7,silla,feminine,furniture,17,fresco,redondo,age,0.22,shape
7,escritorio,masculine,furniture,18,peque&ntilde;o,bueno,size,0.49,quality
7,queso,masculine,food,19,espa&ntilde;ol,cuadrado,nationality,0,shape
7,sof&aacute; ,masculine,furniture,20,peque&ntilde;o,amarillo,size,0.49,color
7,sof&aacute; ,masculine,furniture,21,nuevo,largo,age,0.76,size
7,queso,masculine,food,22,viejo,verde,age,0.15,color
7,pl&aacute;tano,masculine,food,23,podrido,cuadrado,age,0.14,shape
7,televisi&oacute;n ,feminine,furniture,24,americano,duro,nationality,0.79,texture
7,silla,feminine,furniture,25,verde,grande,color,0.51,size
7,escritorio,masculine,furniture,26,cuadrado,morado,shape,0.33,color
7,televisi&oacute;n ,feminine,furniture,27,morado,fresco,color,0.77,age
7,silla,feminine,furniture,28,morado,enorme,color,0.53,size
8,tomate,masculine,food,3,min&uacute;sculo,malo,size,0.29,quality
8,manzana,feminine,food,4,suave,mexicano,texture,0.75,nationality
8,ventilador,masculine,furniture,5,liso,largo,texture,0.96,size
8,silla,feminine,furniture,6,americano,cuadrado,nationality,0.99,shape
8,queso,masculine,food,7,malo,amarillo,quality,0.02,color
8,escritorio,masculine,furniture,8,bueno,min&uacute;sculo,quality,0.97,size
8,tomate,masculine,food,9,suave,marr&oacute;n,texture,0.96,color
8,zanahoria,feminine,food,10,peque&ntilde;o,podrido,size,0.03,age
8,zanahoria,feminine,food,11,malo,suave,quality,0.27,texture
8,silla,feminine,furniture,12,azul,viejo,color,0.09,age
8,sof&aacute; ,masculine,furniture,13,peque&ntilde;o,fresco,size,0.13,age
8,zanahoria,feminine,food,14,duro,mexicano,texture,0.03,nationality
8,sof&aacute; ,masculine,furniture,15,americano,duro,nationality,0.93,texture
8,zanahoria,feminine,food,16,bueno,americano,quality,0.07,nationality
8,tomate,masculine,food,17,suave,min&uacute;sculo,texture,0.29,size
8,escritorio,masculine,furniture,18,corto,fresco,size,0.24,age
8,tomate,masculine,food,19,peque&ntilde;o,viejo,size,0.03,age
8,zanahoria,feminine,food,20,peque&ntilde;o,redondo,size,0.92,shape
8,sof&aacute; ,masculine,furniture,21,redondo,azul,shape,0.02,color
8,escritorio,masculine,furniture,22,cuadrado,duro,shape,0.11,texture
8,tomate,masculine,food,23,largo,duro,size,0.03,texture
8,silla,feminine,furniture,24,verde,espa&ntilde;ol,color,0.04,nationality
8,pl&aacute;tano,masculine,food,25,podrido,malo,age,0.06,quality
8,manzana,feminine,food,26,corto,malo,size,0.01,quality
8,sof&aacute; ,masculine,furniture,27,largo,duro,size,0.09,texture
8,televisi&oacute;n ,feminine,furniture,28,mexicano,enorme,nationality,0.97,size
