workerid,firstutterance,predicate,noun,gender,class,nounclass,slide_number,copula,response
4,es,corto,televisi&oacute;n ,feminine,size,furniture,12,ser,0.28
4,no es,suave,ventilador,masculine,texture,furniture,13,ser,0.75
4,es,mexicano,queso,masculine,nationality,food,14,ser,0.5
4,no es,duro,queso,masculine,texture,food,15,ser,0.54
4,es,amarillo,zanahoria,feminine,color,food,16,ser,0.31
4,es,grande,sof&aacute; ,masculine,size,furniture,17,ser,0.7
4,est&aacute;,podrido,silla,feminine,age,furniture,18,estar,0.35
4,es,morado,sof&aacute; ,masculine,color,furniture,19,ser,0.75
4,no es,marr&oacute;n,pl&aacute;tano,masculine,color,food,20,ser,0.39
4,no es,espa&ntilde;ol,manzana,feminine,nationality,food,21,ser,0.73
4,es,nuevo,ventilador,masculine,age,furniture,22,ser,0.39
4,es,largo,manzana,feminine,size,food,23,ser,0.66
4,no es,liso,ventilador,masculine,texture,furniture,24,ser,0.3
4,es,cuadrado,tomate,masculine,shape,food,25,ser,0.66
4,no es,viejo,pl&aacute;tano,masculine,age,food,26,ser,0.41
4,no es,verde,queso,masculine,color,food,27,ser,0.55
4,no es,rojo,manzana,feminine,color,food,28,ser,0.36
5,es,americano,sof&aacute; ,masculine,nationality,furniture,3,ser,0.3
5,no es,mexicano,sof&aacute; ,masculine,nationality,furniture,4,ser,0.8
5,no es,largo,ventilador,masculine,size,furniture,5,ser,0.43
5,est&aacute;,podrido,queso,masculine,age,food,6,estar,0.52
5,es,min&uacute;sculo,tomate,masculine,size,food,7,ser,0.45
5,es,corto,escritorio,masculine,size,furniture,8,ser,0.59
5,es,azul,televisi&oacute;n ,feminine,color,furniture,9,ser,0.6
5,es,peque&ntilde;o,queso,masculine,size,food,10,ser,0.54
5,no es,redondo,televisi&oacute;n ,feminine,shape,furniture,11,ser,0.51
5,es,suave,sof&aacute; ,masculine,texture,furniture,12,ser,0.47
5,es,bueno,queso,masculine,quality,food,13,ser,0.53
5,no es,viejo,pl&aacute;tano,masculine,age,food,14,ser,0.49
5,no es,espa&ntilde;ol,televisi&oacute;n ,feminine,nationality,furniture,15,ser,0.52
5,es,fresco,ventilador,masculine,age,furniture,16,ser,0.52
5,es,morado,queso,masculine,color,food,17,ser,0.54
5,no es,duro,manzana,feminine,texture,food,18,ser,0.58
5,es,amarillo,pl&aacute;tano,masculine,color,food,19,ser,0.57
5,es,marr&oacute;n,sof&aacute; ,masculine,color,furniture,20,ser,0.53
5,no es,grande,escritorio,masculine,size,furniture,21,ser,0.54
5,es,cuadrado,zanahoria,feminine,shape,food,22,ser,0.58
5,no es,nuevo,ventilador,masculine,age,furniture,23,ser,0.62
5,no es,malo,ventilador,masculine,quality,furniture,24,ser,0.46
5,no es,enorme,queso,masculine,size,food,25,ser,0.59
5,es,rojo,televisi&oacute;n ,feminine,color,furniture,26,ser,0.56
5,no es,verde,manzana,feminine,color,food,27,ser,0.57
5,es,liso,televisi&oacute;n ,feminine,texture,furniture,28,ser,0.59
6,es,cuadrado,manzana,feminine,shape,food,3,ser,0.46
6,no es,viejo,escritorio,masculine,age,furniture,4,ser,0.51
6,es,liso,escritorio,masculine,texture,furniture,5,ser,0.51
6,es,enorme,silla,feminine,size,furniture,6,ser,0.51
6,es,suave,sof&aacute; ,masculine,texture,furniture,7,ser,0.56
6,es,morado,silla,feminine,color,furniture,8,ser,0.56
6,es,verde,televisi&oacute;n ,feminine,color,furniture,9,ser,0.54
6,es,grande,sof&aacute; ,masculine,size,furniture,10,ser,0.56
6,no es,americano,televisi&oacute;n ,feminine,nationality,furniture,11,ser,0.54
6,no es,malo,zanahoria,feminine,quality,food,12,ser,0.5
6,no es,rojo,silla,feminine,color,furniture,13,ser,0.46
6,es,redondo,manzana,feminine,shape,food,14,ser,0.8
6,no es,largo,zanahoria,feminine,size,food,15,ser,0.72
6,es,amarillo,manzana,feminine,color,food,16,ser,0.66
6,no es,duro,queso,masculine,texture,food,17,ser,0.59
6,es,bueno,manzana,feminine,quality,food,18,ser,0.54
6,es,nuevo,sof&aacute; ,masculine,age,furniture,19,ser,0.47
6,es,corto,sof&aacute; ,masculine,size,furniture,20,ser,0.49
6,es,azul,pl&aacute;tano,masculine,color,food,21,ser,0.48
6,no es,espa&ntilde;ol,zanahoria,feminine,nationality,food,22,ser,0.53
6,est&aacute;,podrido,pl&aacute;tano,masculine,age,food,23,estar,0.53
6,no es,mexicano,zanahoria,feminine,nationality,food,24,ser,0.7
6,es,peque&ntilde;o,pl&aacute;tano,masculine,size,food,25,ser,0.49
6,no es,marr&oacute;n,pl&aacute;tano,masculine,color,food,26,ser,0.5
6,es,min&uacute;sculo,sof&aacute; ,masculine,size,furniture,27,ser,0.49
6,es,fresco,ventilador,masculine,age,furniture,28,ser,0.47
7,es,marr&oacute;n,televisi&oacute;n ,feminine,color,furniture,3,ser,0.68
7,es,redondo,silla,feminine,shape,furniture,4,ser,0.79
7,no es,mexicano,ventilador,masculine,nationality,furniture,5,ser,0.79
7,no es,suave,queso,masculine,texture,food,6,ser,0.75
7,es,rojo,zanahoria,feminine,color,food,7,ser,0.75
7,no es,espa&ntilde;ol,tomate,masculine,nationality,food,8,ser,0.77
7,es,azul,pl&aacute;tano,masculine,color,food,9,ser,0.75
7,no es,viejo,manzana,feminine,age,food,10,ser,0.73
7,no es,liso,televisi&oacute;n ,feminine,texture,furniture,11,ser,0.75
7,no es,bueno,escritorio,masculine,quality,furniture,12,ser,0.75
7,es,grande,zanahoria,feminine,size,food,13,ser,0.73
7,es,verde,escritorio,masculine,color,furniture,14,ser,0.74
7,no es,nuevo,escritorio,masculine,age,furniture,15,ser,0.73
7,es,peque&ntilde;o,pl&aacute;tano,masculine,size,food,16,ser,0.72
7,est&aacute;,podrido,tomate,masculine,age,food,17,estar,0.76
7,es,enorme,silla,feminine,size,furniture,18,ser,0.79
7,no es,duro,tomate,masculine,texture,food,19,ser,0.81
7,no es,cuadrado,zanahoria,feminine,shape,food,20,ser,0.79
7,no es,malo,silla,feminine,quality,furniture,21,ser,0.79
7,no es,corto,ventilador,masculine,size,furniture,22,ser,0.81
7,no es,min&uacute;sculo,queso,masculine,size,food,23,ser,0.77
7,no es,largo,queso,masculine,size,food,24,ser,0.77
7,es,americano,zanahoria,feminine,nationality,food,25,ser,0.75
7,no es,morado,pl&aacute;tano,masculine,color,food,26,ser,0.81
7,no es,amarillo,ventilador,masculine,color,furniture,27,ser,0.8
7,no es,fresco,queso,masculine,age,food,28,ser,0.79
8,es,espa&ntilde;ol,ventilador,masculine,nationality,furniture,3,ser,1
8,es,malo,tomate,masculine,quality,food,4,ser,0.02
8,es,verde,escritorio,masculine,color,furniture,5,ser,1
8,no es,fresco,queso,masculine,age,food,6,ser,0
8,no es,largo,queso,masculine,size,food,7,ser,0
8,no es,morado,pl&aacute;tano,masculine,color,food,8,ser,0
8,es,marr&oacute;n,silla,feminine,color,furniture,9,ser,0
8,es,corto,televisi&oacute;n ,feminine,size,furniture,10,ser,0
8,es,redondo,ventilador,masculine,shape,furniture,11,ser,0
8,no es,suave,manzana,feminine,texture,food,12,ser,0
8,es,cuadrado,zanahoria,feminine,shape,food,13,ser,0
8,es,amarillo,queso,masculine,color,food,14,ser,1
8,es,bueno,manzana,feminine,quality,food,15,ser,0
8,es,enorme,tomate,masculine,size,food,16,ser,0
8,no es,duro,tomate,masculine,texture,food,17,ser,0
8,est&aacute;,podrido,ventilador,masculine,age,furniture,18,estar,0
8,es,liso,tomate,masculine,texture,food,19,ser,0
8,es,nuevo,pl&aacute;tano,masculine,age,food,20,ser,0
8,es,americano,queso,masculine,nationality,food,21,ser,0
8,es,peque&ntilde;o,silla,feminine,size,furniture,22,ser,0
8,es,azul,televisi&oacute;n ,feminine,color,furniture,23,ser,0
8,no es,grande,sof&aacute; ,masculine,size,furniture,24,ser,0
8,es,viejo,escritorio,masculine,age,furniture,25,ser,0
8,es,min&uacute;sculo,ventilador,masculine,size,furniture,26,ser,0
8,es,mexicano,pl&aacute;tano,masculine,nationality,food,27,ser,0.02
8,es,rojo,queso,masculine,color,food,28,ser,0.04
