workerid,noun,gender,nounclass,slide_number,predicate2,predicate1,class2,response,class1
1,ventilador,masculine,furniture,27,viejo,malo,age,0.32,quality
1,televisi&oacute;n ,feminine,furniture,28,viejo,suave,age,0.39,texture
2,queso,masculine,food,3,min&uacute;sculo,amarillo,size,0.73,color
2,televisi&oacute;n ,feminine,furniture,4,redondo,rojo,shape,0.77,color
2,queso,masculine,food,5,bueno,grande,quality,1,size
2,zanahoria,feminine,food,6,verde,bueno,color,0,quality
2,pl&aacute;tano,masculine,food,7,verde,largo,color,0,size
2,pl&aacute;tano,masculine,food,8,morado,largo,color,0,size
2,queso,masculine,food,9,fresco,min&uacute;sculo,age,0,size
2,escritorio,masculine,furniture,10,azul,largo,color,0,size
2,televisi&oacute;n ,feminine,furniture,11,corto,marr&oacute;n,size,1,color
2,sof&aacute; ,masculine,furniture,12,americano,peque&ntilde;o,nationality,1,size
2,pl&aacute;tano,masculine,food,13,mexicano,cuadrado,nationality,0,shape
2,tomate,masculine,food,14,verde,cuadrado,color,0,shape
2,pl&aacute;tano,masculine,food,15,bueno,min&uacute;sculo,quality,0,size
2,zanahoria,feminine,food,16,espa&ntilde;ol,corto,nationality,0,size
2,manzana,feminine,food,17,fresco,mexicano,age,0,nationality
2,manzana,feminine,food,18,min&uacute;sculo,morado,size,1,color
2,escritorio,masculine,furniture,19,mexicano,min&uacute;sculo,nationality,0,size
2,queso,masculine,food,20,podrido,amarillo,age,1,color
2,televisi&oacute;n ,feminine,furniture,21,min&uacute;sculo,verde,size,0,color
2,pl&aacute;tano,masculine,food,22,redondo,duro,shape,1,texture
2,pl&aacute;tano,masculine,food,23,amarillo,nuevo,color,0,age
2,silla,feminine,furniture,24,largo,amarillo,size,0,color
2,tomate,masculine,food,25,enorme,fresco,size,0,age
2,queso,masculine,food,26,rojo,liso,color,0,texture
2,sof&aacute; ,masculine,furniture,27,nuevo,redondo,age,0,shape
2,sof&aacute; ,masculine,furniture,28,rojo,grande,color,0,size
3,sof&aacute; ,masculine,furniture,3,grande,morado,size,0,color
3,silla,feminine,furniture,4,amarillo,mexicano,color,0,nationality
3,sof&aacute; ,masculine,furniture,5,enorme,nuevo,size,1,age
3,silla,feminine,furniture,6,amarillo,largo,color,0.94,size
3,queso,masculine,food,7,podrido,enorme,age,0.96,size
3,zanahoria,feminine,food,8,rojo,min&uacute;sculo,color,1,size
3,televisi&oacute;n ,feminine,furniture,9,corto,morado,size,0.97,color
3,queso,masculine,food,10,americano,cuadrado,nationality,0.99,shape
3,manzana,feminine,food,11,largo,duro,size,0.98,texture
3,ventilador,masculine,furniture,12,redondo,corto,shape,0.05,size
3,manzana,feminine,food,13,podrido,morado,age,0.03,color
3,silla,feminine,furniture,14,nuevo,verde,age,0.94,color
3,manzana,feminine,food,15,enorme,redondo,size,0.02,shape
3,ventilador,masculine,furniture,16,rojo,enorme,color,0.98,size
3,manzana,feminine,food,17,corto,espa&ntilde;ol,size,0.98,nationality
3,queso,masculine,food,18,podrido,espa&ntilde;ol,age,0,nationality
3,queso,masculine,food,19,azul,espa&ntilde;ol,color,0.04,nationality
3,manzana,feminine,food,20,malo,enorme,quality,0.96,size
3,tomate,masculine,food,21,liso,fresco,texture,0.94,age
3,televisi&oacute;n ,feminine,furniture,22,cuadrado,azul,shape,0.95,color
3,manzana,feminine,food,23,suave,fresco,texture,0.04,age
3,zanahoria,feminine,food,24,americano,nuevo,nationality,0.02,age
3,pl&aacute;tano,masculine,food,25,amarillo,peque&ntilde;o,color,0.98,size
3,zanahoria,feminine,food,26,grande,malo,size,0.94,quality
3,ventilador,masculine,furniture,27,min&uacute;sculo,redondo,size,0.94,shape
3,pl&aacute;tano,masculine,food,28,espa&ntilde;ol,liso,nationality,0.97,texture
4,manzana,feminine,food,3,americano,liso,nationality,0.51,texture
4,escritorio,masculine,furniture,4,redondo,americano,shape,0.71,nationality
4,ventilador,masculine,furniture,5,rojo,fresco,color,0.42,age
4,zanahoria,feminine,food,6,amarillo,min&uacute;sculo,color,0.51,size
4,ventilador,masculine,furniture,7,peque&ntilde;o,suave,size,0.22,texture
4,televisi&oacute;n ,feminine,furniture,8,amarillo,grande,color,0.74,size
4,sof&aacute; ,masculine,furniture,9,azul,corto,color,0.29,size
4,silla,feminine,furniture,10,azul,largo,color,0.34,size
4,manzana,feminine,food,11,amarillo,duro,color,0.38,texture
4,manzana,feminine,food,12,grande,americano,size,0.56,nationality
4,escritorio,masculine,furniture,13,espa&ntilde;ol,amarillo,nationality,0.67,color
4,tomate,masculine,food,14,azul,podrido,color,0.72,age
4,silla,feminine,furniture,15,marr&oacute;n,grande,color,0.27,size
4,silla,feminine,furniture,16,bueno,azul,quality,0.63,color
4,sof&aacute; ,masculine,furniture,17,azul,podrido,color,0.32,age
4,televisi&oacute;n ,feminine,furniture,18,marr&oacute;n,redondo,color,0.59,shape
4,queso,masculine,food,19,viejo,azul,age,0.89,color
4,televisi&oacute;n ,feminine,furniture,20,marr&oacute;n,min&uacute;sculo,color,0.35,size
4,queso,masculine,food,21,largo,mexicano,size,0.78,nationality
4,zanahoria,feminine,food,22,viejo,bueno,age,0.42,quality
4,escritorio,masculine,furniture,23,nuevo,redondo,age,0.54,shape
4,queso,masculine,food,24,espa&ntilde;ol,suave,nationality,0.4,texture
4,manzana,feminine,food,25,suave,malo,texture,0.6,quality
4,televisi&oacute;n ,feminine,furniture,26,verde,peque&ntilde;o,color,0.3,size
4,pl&aacute;tano,masculine,food,27,nuevo,grande,age,0.56,size
4,tomate,masculine,food,28,min&uacute;sculo,fresco,size,0.47,age
5,pl&aacute;tano,masculine,food,3,espa&ntilde;ol,liso,nationality,0.12,texture
5,escritorio,masculine,furniture,4,redondo,nuevo,shape,0.83,age
5,manzana,feminine,food,5,azul,mexicano,color,0.84,nationality
5,escritorio,masculine,furniture,6,suave,grande,texture,0.15,size
5,ventilador,masculine,furniture,7,azul,liso,color,0.85,texture
5,escritorio,masculine,furniture,8,cuadrado,peque&ntilde;o,shape,0.11,size
5,escritorio,masculine,furniture,9,viejo,verde,age,0.21,color
5,sof&aacute; ,masculine,furniture,10,duro,bueno,texture,0.88,quality
5,sof&aacute; ,masculine,furniture,11,cuadrado,peque&ntilde;o,shape,0.77,size
5,escritorio,masculine,furniture,12,grande,amarillo,size,0.79,color
5,tomate,masculine,food,13,malo,grande,quality,0.21,size
5,televisi&oacute;n ,feminine,furniture,14,malo,min&uacute;sculo,quality,0.94,size
5,pl&aacute;tano,masculine,food,15,liso,morado,texture,0.19,color
5,sof&aacute; ,masculine,furniture,16,redondo,podrido,shape,0.9,age
5,manzana,feminine,food,17,corto,liso,size,0.15,texture
5,televisi&oacute;n ,feminine,furniture,18,redondo,azul,shape,0.94,color
5,pl&aacute;tano,masculine,food,19,mexicano,viejo,nationality,0.1,age
5,tomate,masculine,food,20,marr&oacute;n,min&uacute;sculo,color,0.9,size
5,escritorio,masculine,furniture,21,azul,peque&ntilde;o,color,0.15,size
5,televisi&oacute;n ,feminine,furniture,22,morado,cuadrado,color,0.91,shape
5,zanahoria,feminine,food,23,podrido,redondo,age,0.07,shape
5,tomate,masculine,food,24,duro,grande,texture,0.9,size
5,silla,feminine,furniture,25,largo,malo,size,0.1,quality
5,zanahoria,feminine,food,26,fresco,peque&ntilde;o,age,0.83,size
5,pl&aacute;tano,masculine,food,27,peque&ntilde;o,suave,size,0.12,texture
5,televisi&oacute;n ,feminine,furniture,28,nuevo,azul,age,0.93,color
6,sof&aacute; ,masculine,furniture,3,bueno,nuevo,quality,1,age
6,escritorio,masculine,furniture,4,marr&oacute;n,peque&ntilde;o,color,1,size
6,ventilador,masculine,furniture,5,suave,fresco,texture,1,age
6,queso,masculine,food,6,podrido,verde,age,1,color
6,sof&aacute; ,masculine,furniture,7,duro,largo,texture,1,size
6,televisi&oacute;n ,feminine,furniture,8,viejo,cuadrado,age,1,shape
6,televisi&oacute;n ,feminine,furniture,9,cuadrado,verde,shape,0,color
6,silla,feminine,furniture,10,cuadrado,verde,shape,0,color
6,escritorio,masculine,furniture,11,suave,redondo,texture,0.37,shape
6,zanahoria,feminine,food,12,amarillo,liso,color,0.5,texture
6,ventilador,masculine,furniture,13,largo,suave,size,0.51,texture
6,zanahoria,feminine,food,14,peque&ntilde;o,fresco,size,0.78,age
6,sof&aacute; ,masculine,furniture,15,verde,podrido,color,0.59,age
6,sof&aacute; ,masculine,furniture,16,duro,morado,texture,0.41,color
6,ventilador,masculine,furniture,17,liso,min&uacute;sculo,texture,0.53,size
6,pl&aacute;tano,masculine,food,18,redondo,fresco,shape,0.73,age
6,tomate,masculine,food,19,amarillo,nuevo,color,0.23,age
6,escritorio,masculine,furniture,20,amarillo,min&uacute;sculo,color,0.22,size
6,queso,masculine,food,21,americano,redondo,nationality,0.26,shape
6,televisi&oacute;n ,feminine,furniture,22,amarillo,grande,color,0.65,size
6,escritorio,masculine,furniture,23,espa&ntilde;ol,duro,nationality,1,texture
6,manzana,feminine,food,24,grande,rojo,size,1,color
6,manzana,feminine,food,25,americano,cuadrado,nationality,0.99,shape
6,televisi&oacute;n ,feminine,furniture,26,redondo,malo,shape,0.68,quality
6,sof&aacute; ,masculine,furniture,27,mexicano,cuadrado,nationality,0.33,shape
6,manzana,feminine,food,28,nuevo,verde,age,0.19,color
7,zanahoria,feminine,food,3,morado,fresco,color,0.34,age
7,televisi&oacute;n ,feminine,furniture,4,fresco,duro,age,0.71,texture
7,escritorio,masculine,furniture,5,azul,duro,color,0.77,texture
7,queso,masculine,food,6,bueno,largo,quality,0.79,size
7,tomate,masculine,food,7,fresco,enorme,age,0.77,size
7,pl&aacute;tano,masculine,food,8,amarillo,malo,color,0.22,quality
7,silla,feminine,furniture,9,peque&ntilde;o,espa&ntilde;ol,size,0.81,nationality
7,queso,masculine,food,10,americano,fresco,nationality,0.25,age
7,tomate,masculine,food,11,enorme,azul,size,0.25,color
7,manzana,feminine,food,12,cuadrado,rojo,shape,0.2,color
7,queso,masculine,food,13,rojo,malo,color,0.75,quality
7,sof&aacute; ,masculine,furniture,14,verde,duro,color,0.72,texture
7,televisi&oacute;n ,feminine,furniture,15,podrido,cuadrado,age,0.46,shape
7,silla,feminine,furniture,16,amarillo,espa&ntilde;ol,color,0.77,nationality
7,silla,feminine,furniture,17,suave,cuadrado,texture,0.64,shape
7,tomate,masculine,food,18,enorme,bueno,size,0.23,quality
7,zanahoria,feminine,food,19,suave,amarillo,texture,0.3,color
7,queso,masculine,food,20,amarillo,enorme,color,0.74,size
7,escritorio,masculine,furniture,21,cuadrado,rojo,shape,0.25,color
7,escritorio,masculine,furniture,22,duro,bueno,texture,0.3,quality
7,queso,masculine,food,23,largo,marr&oacute;n,size,0.27,color
7,pl&aacute;tano,masculine,food,24,nuevo,azul,age,0.25,color
7,pl&aacute;tano,masculine,food,25,azul,americano,color,0.74,nationality
7,tomate,masculine,food,26,min&uacute;sculo,nuevo,size,0.26,age
7,zanahoria,feminine,food,27,azul,mexicano,color,0.75,nationality
7,silla,feminine,furniture,28,duro,largo,texture,0.37,size
8,escritorio,masculine,furniture,3,amarillo,suave,color,0.55,texture
8,escritorio,masculine,furniture,4,bueno,verde,quality,0.66,color
8,silla,feminine,furniture,5,min&uacute;sculo,amarillo,size,0.67,color
8,tomate,masculine,food,6,rojo,nuevo,color,0.61,age
8,escritorio,masculine,furniture,7,azul,podrido,color,0.63,age
8,silla,feminine,furniture,8,cuadrado,verde,shape,0.57,color
8,ventilador,masculine,furniture,9,fresco,corto,age,0.67,size
8,silla,feminine,furniture,10,grande,mexicano,size,0.72,nationality
8,zanahoria,feminine,food,11,grande,rojo,size,0.72,color
8,tomate,masculine,food,12,grande,malo,size,0.72,quality
8,pl&aacute;tano,masculine,food,13,liso,min&uacute;sculo,texture,0.73,size
8,tomate,masculine,food,14,mexicano,bueno,nationality,0.67,quality
8,tomate,masculine,food,15,grande,viejo,size,0.74,age
8,ventilador,masculine,furniture,16,grande,marr&oacute;n,size,0.66,color
8,ventilador,masculine,furniture,17,enorme,nuevo,size,0.71,age
8,escritorio,masculine,furniture,18,peque&ntilde;o,fresco,size,0.77,age
8,ventilador,masculine,furniture,19,nuevo,min&uacute;sculo,age,0.77,size
8,ventilador,masculine,furniture,20,azul,largo,color,0.74,size
8,escritorio,masculine,furniture,21,azul,corto,color,0.67,size
8,queso,masculine,food,22,peque&ntilde;o,liso,size,0.62,texture
8,queso,masculine,food,23,mexicano,azul,nationality,0.73,color
8,televisi&oacute;n ,feminine,furniture,24,viejo,mexicano,age,0.68,nationality
8,queso,masculine,food,25,verde,bueno,color,0.78,quality
8,manzana,feminine,food,26,rojo,fresco,color,0.71,age
8,escritorio,masculine,furniture,27,min&uacute;sculo,fresco,size,0.8,age
8,ventilador,masculine,furniture,28,marr&oacute;n,min&uacute;sculo,color,0.73,size
